# pyFBS linear LM-FBS backbone (alpha=0): freq_hz, |Y_out_in| m/N; k=1e3 all 6 VP DoFs, zeta=0.003, 1 Hz grid, out=S1X(A), in=H28(B)
3.090000000000000000e+02,1.860049255870695682e-10
3.100000000000000000e+02,1.936668058105804668e-10
3.110000000000000000e+02,2.010817856355916320e-10
3.120000000000000000e+02,2.082602510649912021e-10
3.130000000000000000e+02,2.152121008003603117e-10
3.140000000000000000e+02,2.219467700445709501e-10
3.150000000000000000e+02,2.284732540950928044e-10
3.160000000000000000e+02,2.348001313302128892e-10
3.170000000000000000e+02,2.409355853561341612e-10
3.180000000000000000e+02,2.468874261891617955e-10
3.190000000000000000e+02,2.526631104135684201e-10
3.200000000000000000e+02,2.582697602996982835e-10
3.210000000000000000e+02,2.637141818935713851e-10
3.220000000000000000e+02,2.690028821064347750e-10
3.230000000000000000e+02,2.741420848434175320e-10
3.240000000000000000e+02,2.791377462154851599e-10
3.250000000000000000e+02,2.839955688828234261e-10
3.260000000000000000e+02,2.887210155774721923e-10
3.270000000000000000e+02,2.933193218537198144e-10
3.280000000000000000e+02,2.977955081127754912e-10
3.290000000000000000e+02,3.021543909470650871e-10
3.300000000000000000e+02,3.064005938470599563e-10
3.310000000000000000e+02,3.105385573116451120e-10
3.320000000000000000e+02,3.145725484006710148e-10
3.330000000000000000e+02,3.185066697661695576e-10
3.340000000000000000e+02,3.223448681965624515e-10
3.350000000000000000e+02,3.260909427059803477e-10
3.360000000000000000e+02,3.297485521990944276e-10
3.370000000000000000e+02,3.333212227396998392e-10
3.380000000000000000e+02,3.368123544497847829e-10
3.390000000000000000e+02,3.402252280639798184e-10
3.400000000000000000e+02,3.435630111629211966e-10
3.410000000000000000e+02,3.468287641076041163e-10
3.420000000000000000e+02,3.500254456954349936e-10
3.430000000000000000e+02,3.531559185575335696e-10
3.440000000000000000e+02,3.562229543158795168e-10
3.450000000000000000e+02,3.592292385175525332e-10
3.460000000000000000e+02,3.621773753628266717e-10
3.470000000000000000e+02,3.650698922427139476e-10
3.480000000000000000e+02,3.679092441009517867e-10
3.490000000000000000e+02,3.706978176347500680e-10
3.500000000000000000e+02,3.734379353480691833e-10
3.510000000000000000e+02,3.761318594705130420e-10
3.520000000000000000e+02,3.787817957547019020e-10
3.530000000000000000e+02,3.813898971644646501e-10
3.540000000000000000e+02,3.839582674658737555e-10
3.550000000000000000e+02,3.864889647330479477e-10
3.560000000000000000e+02,3.889840047802689721e-10
3.570000000000000000e+02,3.914453645321033309e-10
3.580000000000000000e+02,3.938749853429157698e-10
3.590000000000000000e+02,3.962747762774460803e-10
3.600000000000000000e+02,3.986466173641042454e-10
3.610000000000000000e+02,4.009923628328282750e-10
3.620000000000000000e+02,4.033138443497176395e-10
3.630000000000000000e+02,4.056128742609724334e-10
3.640000000000000000e+02,4.078912488590633292e-10
3.650000000000000000e+02,4.101507516848144030e-10
3.660000000000000000e+02,4.123931568795294063e-10
3.670000000000000000e+02,4.146202326022902536e-10
3.680000000000000000e+02,4.168337445284457686e-10
3.690000000000000000e+02,4.190354594462893024e-10
3.700000000000000000e+02,4.212271489704510708e-10
3.710000000000000000e+02,4.234105933916517846e-10
